Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 10/06/22
Deduplicate Gene Sets: false
Data Source: Analine_DESeq_normData
Work Source: Analine_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:40.28
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 3891
Total Run Time: 4 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0052689	5	carboxylic ester hydrolase activity	98	110	5	3	1	5	5	4	5	1	1	79	109	18887	0.92208	0.37099	0.37099	0.91	799085	abhd6a	ENSDARG00000060756		3.63752	3.63752	3.63752		3.63752		2.23684	2.23684	2.23684		2.23684		5.91527	5.91527	5.91527		5.91527										3.63752	2.23684	5.91527	0	1	0															1	799085	ENSDARG00000060756	3.63752	3.63752		2.23684	2.23684		5.91527	5.91527		3.63752	2.23684	5.91527	0						Linear,1(1)	1.75432550907135	1.75432550907135	1.75432550907135	1.75432550907135	0.0	1.75432550907135	3.63752	3.63752	2.23684	2.23684	5.91527	5.91527	DOWN	0.0	1.0	0.0	
GO:0052717	7	tRNA-specific adenosine-34 deaminase activity	2	2	1	1	0	1	1	1	1	0	0	80	2	18994	0.99163	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0052794	8	exo-alpha-(2->3)-sialidase activity	4	7	1	0	0	0	0	0	1	0	0	80	7	18989	0.97101	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0052795	8	exo-alpha-(2->6)-sialidase activity	4	7	1	0	0	0	0	0	1	0	0	80	7	18989	0.97101	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0052796	8	exo-alpha-(2->8)-sialidase activity	4	7	1	0	0	0	0	0	1	0	0	80	7	18989	0.97101	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0052859	8	glucan endo-1,4-beta-glucosidase activity	15	15	1	1	0	1	1	1	1	0	0	80	15	18981	0.93889	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055001	5	muscle cell development	122	125	4	4	1	4	4	4	4	1	1	79	124	18872	0.90317	0.40965	0.40965	0.8	30725	chrna1	ENSDARG00000009021		0.726727	0.726727	0.726727		0.726727		0.238977	0.238977	0.238977		0.238977		2.20997	2.20997	2.20997		2.20997										0.726727	0.238977	2.20997	0	1	0															1	30725	ENSDARG00000009021	0.726727	0.726727		0.238977	0.238977		2.20997	2.20997		0.726727	0.238977	2.20997	0						Poly 2,1(1)	1.951396107673645	1.951396107673645	1.951396107673645	1.951396107673645	0.0	1.951396107673645	0.726727	0.726727	0.238977	0.238977	2.20997	2.20997	DOWN	0.0	1.0	0.0	
GO:0055006	5	cardiac cell development	26	27	1	1	0	1	1	1	1	0	0	80	27	18969	0.89266	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055007	6	cardiac muscle cell differentiation	13	15	1	1	0	1	1	1	1	0	0	80	15	18981	0.93889	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055008	6	cardiac muscle tissue morphogenesis	17	18	1	1	0	1	1	1	1	0	0	80	18	18978	0.92711	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055013	6	cardiac muscle cell development	23	24	1	1	0	1	1	1	1	0	0	80	24	18972	0.904	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055029	6	nuclear DNA-directed RNA polymerase complex	42	43	2	2	0	2	2	2	2	0	0	80	43	18953	0.83451	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055037	9	recycling endosome	48	53	2	1	0	1	1	1	2	0	0	80	53	18943	0.80008	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055038	7	recycling endosome membrane	27	28	3	3	0	3	3	3	3	0	0	80	28	18968	0.88891	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055065	8	metal ion homeostasis	185	204	9	7	5	6	6	6	9	5	5	75	199	18797	0.99978	0.0016721	0.0016721	2.45	100006523;791518;559768;553552;436651	fthl28;hmox1a;fthl30;fthl31;fthl27	ENSDARG00000076221;ENSDARG00000027529;ENSDARG00000077360;ENSDARG00000094210;ENSDARG00000031776		3.725772	3.62037	2.96773	0.5710758138110927	3.6864920727430803	0.5826636832763384	2.261536	2.23128	1.92986	0.234734585287298	2.2446433849921608	0.23959577244769845	6.150208000000001	5.87425	4.56376	1.2527610355011831	6.067252758295622	1.277821784807045									3.619;3.86685;2.96773;3.62037;4.55491	2.23086;2.33241;1.92986;2.23128;2.58327	5.8709;6.41076;4.56376;5.87425;8.03137	5	0	5	100006523;791518;559768;553552;436651	ENSDARG00000076221;ENSDARG00000027529;ENSDARG00000077360;ENSDARG00000094210;ENSDARG00000031776	3.725772	3.62037	0.5710758138110927	2.261536	2.23128	0.234734585287298	6.150208000000001	5.87425	1.2527610355011831	3.619;3.86685;2.96773;3.62037;4.55491	2.23086;2.33241;1.92986;2.23128;2.58327	5.8709;6.41076;4.56376;5.87425;8.03137	0															0						Linear,5(1)	4.2710307731555135	25.2070130109787	1.71648371219635	7.905994892120361	2.7925855392746795	6.106375694274902	3.225201978724856	4.226342021275144	2.0557820641659323	2.4672899358340676	5.052114536702078	7.248301463297921	UP	1.0	0.0	0.0	
GO:0055067	8	monovalent inorganic cation homeostasis	80	87	4	4	2	3	3	3	4	1	1	79	86	18910	0.94832	0.30681	0.30681	1.15	557642	slc4a10b	ENSDARG00000060303		0.71503	0.71503	0.71503		0.71503		0.238459	0.238459	0.238459		0.238459		2.14405	2.14405	2.14405		2.14405										0.71503	0.238459	2.14405	0	1	0															1	557642	ENSDARG00000060303	0.71503	0.71503		0.238459	0.238459		2.14405	2.14405		0.71503	0.238459	2.14405	0						Poly 2,1(1)	1.914344310760498	1.914344310760498	1.914344310760498	1.914344310760498	0.0	1.914344310760498	0.71503	0.71503	0.238459	0.238459	2.14405	2.14405	DOWN	0.0	1.0	0.0	
GO:0055069	9	zinc ion homeostasis	12	12	1	0	0	0	0	0	1	0	0	80	12	18984	0.95081	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055070	10	copper ion homeostasis	7	7	1	1	0	0	0	0	1	0	0	80	7	18989	0.97101	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055071	10	manganese ion homeostasis	3	3	1	0	0	0	0	0	1	0	0	80	3	18993	0.98747	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055072	10	iron ion homeostasis	43	48	7	5	5	5	5	5	7	5	5	75	43	18953	1.0	1.6992E-6	1.6992E-6	10.42	100006523;791518;559768;553552;436651	fthl28;hmox1a;fthl30;fthl31;fthl27	ENSDARG00000076221;ENSDARG00000027529;ENSDARG00000077360;ENSDARG00000094210;ENSDARG00000031776		3.725772	3.62037	2.96773	0.5710758138110927	3.6864920727430803	0.5826636832763384	2.261536	2.23128	1.92986	0.234734585287298	2.2446433849921608	0.23959577244769845	6.150208000000001	5.87425	4.56376	1.2527610355011831	6.067252758295622	1.277821784807045	1.5	3.619685	3.5	4.2108799999999995	2.23107	2.45784	5.872574999999999	7.221065	3.619;3.86685;2.96773;3.62037;4.55491	2.23086;2.33241;1.92986;2.23128;2.58327	5.8709;6.41076;4.56376;5.87425;8.03137	5	0	5	100006523;791518;559768;553552;436651	ENSDARG00000076221;ENSDARG00000027529;ENSDARG00000077360;ENSDARG00000094210;ENSDARG00000031776	3.725772	3.62037	0.5710758138110927	2.261536	2.23128	0.234734585287298	6.150208000000001	5.87425	1.2527610355011831	3.619;3.86685;2.96773;3.62037;4.55491	2.23086;2.33241;1.92986;2.23128;2.58327	5.8709;6.41076;4.56376;5.87425;8.03137	0															0						Linear,5(1)	4.2710307731555135	25.2070130109787	1.71648371219635	7.905994892120361	2.7925855392746795	6.106375694274902	3.225201978724856	4.226342021275144	2.0557820641659323	2.4672899358340676	5.052114536702078	7.248301463297921	UP	1.0	0.0	0.0	
GO:0055074	9	calcium ion homeostasis	90	100	1	1	0	1	1	1	1	0	0	80	100	18896	0.65616	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055076	9	transition metal ion homeostasis	62	67	8	6	5	5	5	5	8	5	5	75	62	18934	1.0	9.0059E-6	9.0059E-6	7.46	100006523;791518;559768;553552;436651	fthl28;hmox1a;fthl30;fthl31;fthl27	ENSDARG00000076221;ENSDARG00000027529;ENSDARG00000077360;ENSDARG00000094210;ENSDARG00000031776		3.725772	3.62037	2.96773	0.5710758138110927	3.6864920727430803	0.5826636832763384	2.261536	2.23128	1.92986	0.234734585287298	2.2446433849921608	0.23959577244769845	6.150208000000001	5.87425	4.56376	1.2527610355011831	6.067252758295622	1.277821784807045	2.5	3.74361			2.2818449999999997		6.142505		3.619;3.86685;2.96773;3.62037;4.55491	2.23086;2.33241;1.92986;2.23128;2.58327	5.8709;6.41076;4.56376;5.87425;8.03137	5	0	5	100006523;791518;559768;553552;436651	ENSDARG00000076221;ENSDARG00000027529;ENSDARG00000077360;ENSDARG00000094210;ENSDARG00000031776	3.725772	3.62037	0.5710758138110927	2.261536	2.23128	0.234734585287298	6.150208000000001	5.87425	1.2527610355011831	3.619;3.86685;2.96773;3.62037;4.55491	2.23086;2.33241;1.92986;2.23128;2.58327	5.8709;6.41076;4.56376;5.87425;8.03137	0															0						Linear,5(1)	4.2710307731555135	25.2070130109787	1.71648371219635	7.905994892120361	2.7925855392746795	6.106375694274902	3.225201978724856	4.226342021275144	2.0557820641659323	2.4672899358340676	5.052114536702078	7.248301463297921	UP	1.0	0.0	0.0	
GO:0055080	7	cation homeostasis	232	254	13	11	7	9	9	9	13	6	6	74	248	18748	0.99991	6.932E-4	6.932E-4	2.36	100006523;791518;559768;557642;553552;436651	fthl28;hmox1a;fthl30;slc4a10b;fthl31;fthl27	ENSDARG00000076221;ENSDARG00000027529;ENSDARG00000077360;ENSDARG00000060303;ENSDARG00000094210;ENSDARG00000031776		3.2239816666666665	3.619685	0.71503	1.331038429143452	3.40553457092612	1.0964496922750655	1.9243565	2.23107	0.238459	0.8521856322102009	2.0549547606069067	0.6807212648203301	5.482515	5.872574999999999	2.14405	1.9825266260885364	5.69630632885841	1.7322066610469924									3.619;3.86685;2.96773;0.71503;3.62037;4.55491	2.23086;2.33241;1.92986;0.238459;2.23128;2.58327	5.8709;6.41076;4.56376;2.14405;5.87425;8.03137	5	1	5	100006523;791518;559768;553552;436651	ENSDARG00000076221;ENSDARG00000027529;ENSDARG00000077360;ENSDARG00000094210;ENSDARG00000031776	3.725772	3.62037	0.5710758138110927	2.261536	2.23128	0.234734585287298	6.150208000000001	5.87425	1.2527610355011831	3.619;3.86685;2.96773;3.62037;4.55491	2.23086;2.33241;1.92986;2.23128;2.58327	5.8709;6.41076;4.56376;5.87425;8.03137	1	557642	ENSDARG00000060303	0.71503	0.71503		0.238459	0.238459		2.14405	2.14405		0.71503	0.238459	2.14405	0						Linear,5(0.84);Poly 2,1(0.17)	3.736347482964447	27.121357321739197	1.71648371219635	7.905994892120361	2.8050982374369395	4.270762085914612	2.158929106717207	4.289034226616125	1.2424659780849452	2.606247021915055	3.8961633124365176	7.068866687563482	UP	0.8333333333333334	0.16666666666666666	0.0	
GO:0055081	7	anion homeostasis	24	30	1	1	1	0	0	0	1	0	0	80	30	18966	0.88146	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055082	5	cellular chemical homeostasis	194	208	11	10	6	8	8	8	11	5	5	75	203	18793	0.99976	0.0018206	0.0018206	2.4	100006523;559768;557642;553552;436651	fthl28;fthl30;slc4a10b;fthl31;fthl27	ENSDARG00000076221;ENSDARG00000077360;ENSDARG00000060303;ENSDARG00000094210;ENSDARG00000031776		3.095408	3.619	0.71503	1.4458890747979254	3.3586830750140884	1.1617731970741965	1.8427458	2.23086	0.238459	0.9261874227299777	2.026776225498523	0.7217657653949827	5.296866	5.8709	2.14405	2.157434389484416	5.6237459479493515	1.836195529202066									3.619;2.96773;0.71503;3.62037;4.55491	2.23086;1.92986;0.238459;2.23128;2.58327	5.8709;4.56376;2.14405;5.87425;8.03137	4	1	4	100006523;559768;553552;436651	ENSDARG00000076221;ENSDARG00000077360;ENSDARG00000094210;ENSDARG00000031776	3.6905025	3.619685	0.6531032557145927	2.2438175	2.23107	0.2671593764497152	6.08507	5.872574999999999	1.4367534777407012	3.619;2.96773;3.62037;4.55491	2.23086;1.92986;2.23128;2.58327	5.8709;4.56376;5.87425;8.03137	1	557642	ENSDARG00000060303	0.71503	0.71503		0.238459	0.238459		2.14405	2.14405		0.71503	0.238459	2.14405	0						Linear,4(0.8);Poly 2,1(0.2)	4.070348752114028	24.686208844184875	1.71648371219635	7.905994892120361	2.920865521401907	6.106375694274902	1.8280303464044043	4.362785653595596	1.0309067294452101	2.65458487055479	3.405791378861898	7.187940621138103	UP	0.8	0.2	0.0	
GO:0055085	4	transmembrane transport	852	945	37	24	12	23	23	19	37	6	6	74	939	18057	0.89891	0.20461	0.29291	0.63	794188;567780;567242;564970;557642;30725	slc22a7a;kcnv2b;cnga3a;slc2a11b;slc4a10b;chrna1	ENSDARG00000056028;ENSDARG00000062906;ENSDARG00000070726;ENSDARG00000063288;ENSDARG00000060303;ENSDARG00000009021		2.498476166666667	2.93364	0.71503	1.4738603443760083	2.2039787336470393	1.4159543744546013	1.486051	1.89717	0.238459	0.9989247885906122	1.309981422466773	0.9805913096542109	4.357833333333333	4.543815	2.14405	1.9766431627450278	3.893884523510786	1.8467542164968536									3.46209;3.83672;3.8451;2.40519;0.71503;0.726727	2.16271;2.32054;2.32399;1.63163;0.238459;0.238977	5.54214;6.34354;6.36181;3.54549;2.14405;2.20997	2	4	2	794188;564970	ENSDARG00000056028;ENSDARG00000063288	2.93364	2.93364	0.7473411570360634	1.89717	1.89717	0.37553026935255174	4.543815	4.543815	1.4118447546561155	3.46209;2.40519	2.16271;1.63163	5.54214;3.54549	4	567780;567242;557642;30725	ENSDARG00000062906;ENSDARG00000070726;ENSDARG00000060303;ENSDARG00000009021	2.2808942500000002	2.2817235	1.8013606045705886	1.2804915	1.2797584999999998	1.2029372644518914	4.2648425	4.276755	2.4109830506714465	3.83672;3.8451;0.71503;0.726727	2.32054;2.32399;0.238459;0.238977	6.34354;6.36181;2.14405;2.20997	0						Linear,4(0.67);Poly 2,2(0.34)	1.957891075686834	11.921277284622192	1.5062884092330933	2.482569694519043	0.3719654999970423	1.9328702092170715	1.319142273357654	3.6778100599756787	0.6867446990015771	2.285357300998423	2.7761893969197615	5.939477269746906	DOWN	0.3333333333333333	0.6666666666666666	0.0	
GO:0055086	5	nucleobase-containing small molecule metabolic process	360	383	15	8	1	11	11	8	15	1	1	79	382	18614	0.52055	0.80328	1.0	0.26	560719	si:dkey-206f10.1	ENSDARG00000032838		4.25123	4.25123	4.25123		4.25123		2.4786	2.4786	2.4786		2.4786		7.29158	7.29158	7.29158		7.29158										4.25123	2.4786	7.29158	0	1	0															1	560719	ENSDARG00000032838	4.25123	4.25123		2.4786	2.4786		7.29158	7.29158		4.25123	2.4786	7.29158	0						Linear,1(1)	2.123363494873047	2.123363494873047	2.123363494873047	2.123363494873047	0.0	2.123363494873047	4.25123	4.25123	2.4786	2.4786	7.29158	7.29158	DOWN	0.0	1.0	0.0	
GO:0055088	6	lipid homeostasis	52	57	4	2	0	3	3	2	4	0	0	80	57	18939	0.78671	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055090	7	acylglycerol homeostasis	10	11	1	0	0	1	1	0	1	0	0	80	11	18985	0.95481	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055091	7	phospholipid homeostasis	4	4	1	0	0	1	1	0	1	0	0	80	4	18992	0.98333	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055092	7	sterol homeostasis	22	25	2	1	0	2	2	1	2	0	0	80	25	18971	0.90021	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055117	8	regulation of cardiac muscle contraction	10	11	1	1	0	1	1	1	1	0	0	80	11	18985	0.95481	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055123	5	digestive system development	10	10	1	1	1	1	1	1	1	1	1	79	9	18987	0.99924	0.041164	0.041164	10.0	447856	utp3	ENSDARG00000056720		0.417382	0.417382	0.417382		0.417382		0.212255	0.212255	0.212255		0.212255		0.820748	0.820748	0.820748		0.820748		0.0	0.417382	0.0	0.417382	0.212255	0.212255	0.820748	0.820748	0.417382	0.212255	0.820748	0	1	0															1	447856	ENSDARG00000056720	0.417382	0.417382		0.212255	0.212255		0.820748	0.820748		0.417382	0.212255	0.820748	0						Poly 2,1(1)	1.5755168199539185	1.5755168199539185	1.5755168199539185	1.5755168199539185	0.0	1.5755168199539185	0.417382	0.417382	0.212255	0.212255	0.820748	0.820748	DOWN	0.0	1.0	0.0	
GO:0060021	4	roof of mouth development	11	14	1	0	0	1	1	0	1	0	0	80	14	18982	0.94284	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060026	6	convergent extension	123	128	8	8	0	8	8	8	8	0	0	80	128	18868	0.5829	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060027	5	convergent extension involved in gastrulation	65	69	2	2	0	2	2	2	2	0	0	80	69	18927	0.74789	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060028	7	convergent extension involved in axis elongation	34	34	3	3	0	3	3	3	3	0	0	80	34	18962	0.86674	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060037	5	pharyngeal system development	25	28	2	2	0	2	2	2	2	0	0	80	28	18968	0.88891	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060041	4	retina development in camera-type eye	131	135	4	3	0	3	3	3	4	0	0	80	135	18861	0.56589	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060047	6	heart contraction	60	68	2	1	0	1	1	1	2	0	0	80	68	18928	0.75105	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060048	7	cardiac muscle contraction	27	32	1	1	0	1	1	1	1	0	0	80	32	18964	0.87407	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060059	5	embryonic retina morphogenesis in camera-type eye	29	29	2	2	0	2	2	2	2	0	0	80	29	18967	0.88518	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060070	8	canonical Wnt signaling pathway	60	70	4	4	0	4	4	4	4	0	0	80	70	18926	0.74474	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060071	8	Wnt signaling pathway, planar cell polarity pathway	6	6	1	1	0	1	1	1	1	0	0	80	6	18990	0.9751	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060076	5	excitatory synapse	6	6	1	1	0	1	1	1	1	0	0	80	6	18990	0.9751	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060089	2	molecular transducer activity	682	1220	27	22	6	21	21	21	27	5	5	75	1215	17781	0.59491	0.58642	1.0	0.41	103909302;100884131;795372;564249;30725	opn8c;opn4b;gpr45;lyve1b;chrna1	ENSDARG00000043479;ENSDARG00000053929;ENSDARG00000063357;ENSDARG00000062483;ENSDARG00000009021		0.6614838	0.722795	0.356821	0.18796234521094912	0.7170713390735517	0.14552078669363766	0.2291024	0.237064	0.196915	0.018544183651484938	0.2330812596325059	0.01280519002258593	1.9945434	2.20376	0.646577	0.9375061335147633	2.266181649556354	0.7991048628299474									0.639581;0.356821;0.722795;0.861495;0.726727	0.242428;0.196915;0.237064;0.230128;0.238977	1.68737;0.646577;2.20376;3.22504;2.20997	0	5	0															5	103909302;100884131;795372;564249;30725	ENSDARG00000043479;ENSDARG00000053929;ENSDARG00000063357;ENSDARG00000062483;ENSDARG00000009021	0.6614838	0.722795	0.18796234521094912	0.2291024	0.237064	0.018544183651484938	1.9945434	2.20376	0.9375061335147633	0.639581;0.356821;0.722795;0.861495;0.726727	0.242428;0.196915;0.237064;0.230128;0.238977	1.68737;0.646577;2.20376;3.22504;2.20997	0						Poly 2,5(1)	2.2108323851352867	11.567906260490417	1.6900806427001953	3.7337334156036377	0.8429061700524325	1.951396107673645	0.49672754020803	0.8262400597919699	0.21284770634907146	0.2453570936509285	1.172783042006095	2.816303757993905	DOWN	0.0	1.0	0.0	
GO:0060090	2	molecular adaptor activity	208	212	6	3	0	4	4	4	6	0	0	80	212	18784	0.40823	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060113	7	inner ear receptor cell differentiation	10	12	2	1	0	2	2	2	2	0	0	80	12	18984	0.95081	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060122	8	inner ear receptor cell stereocilium organization	15	16	1	1	0	1	1	1	1	0	0	80	16	18980	0.93494	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060173	5	limb development	49	52	1	1	0	1	1	1	1	0	0	80	52	18944	0.80346	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060214	4	endocardium formation	1	1	1	1	0	1	1	1	1	0	0	80	1	18995	0.99581	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060215	7	primitive hemopoiesis	32	37	1	1	0	1	1	1	1	0	0	80	37	18959	0.85587	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060216	7	definitive hemopoiesis	55	62	5	4	1	5	5	4	5	1	1	79	61	18935	0.97208	0.2297	0.2297	1.61	560210	hsp70l	ENSDARG00000055723		0.658254	0.658254	0.658254		0.658254		0.243737	0.243737	0.243737		0.243737		1.77773	1.77773	1.77773		1.77773										0.658254	0.243737	1.77773	1	0	1	560210	ENSDARG00000055723	0.658254	0.658254		0.243737	0.243737		1.77773	1.77773		0.658254	0.243737	1.77773	0															0						Poly 2,1(1)	2.878761291503906	2.8787612915039062	2.8787612915039062	2.8787612915039062	0.0	2.8787612915039062	0.658254	0.658254	0.243737	0.243737	1.77773	1.77773	UP	1.0	0.0	0.0	
GO:0060217	6	hemangioblast cell differentiation	8	9	1	1	0	1	1	1	1	0	0	80	9	18987	0.96288	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060218	6	hematopoietic stem cell differentiation	43	52	2	1	0	2	2	1	2	0	0	80	52	18944	0.80346	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060219	8	camera-type eye photoreceptor cell differentiation	16	16	2	0	0	1	1	0	2	0	0	80	16	18980	0.93494	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060221	9	retinal rod cell differentiation	4	4	1	0	0	1	1	0	1	0	0	80	4	18992	0.98333	1.0	1.0	0.0																																		0	0	0															0															0																							
